Point	Potential(V)	Current(milliAmp)
192	0.954122304916	0.953186361585
193	0.959196388721	0.952780421358
194	0.964192390442	0.950532208662
195	0.969266474247	0.949876499362
196	0.974184453487	0.952343281824
197	0.979180455208	0.953717215452
198	0.984254479408	0.954653951339
199	0.989250481129	0.956683594268
200	0.994168460369	0.958401011303
201	0.99916446209	0.955840514507
202	1.00423848629	0.957870157436
203	1.009234547615	0.956589938141
204	1.014230489731	0.956621137448
205	1.019226551056	0.957495474722
206	1.024144530296	0.960930250585
207	1.029140472412	0.961117621046
208	1.034214615822	0.958931865171
209	1.039210557938	0.960461911745
210	1.044284701347	0.959743687417
211	1.049202561378	0.959774944931
212	1.054120540619	0.963740574662
213	1.059194564819	0.960680481512
214	1.064190626144	0.963522004895
215	1.06918656826	0.962616468314
216	1.07426071167	0.964583654422
217	1.07917869091	0.962835038081
218	1.084252715111	0.962116813753
219	1.089248776436	0.963865430094
220	1.094166636467	0.963615661021
221	1.099162697792	0.964895880315
222	1.104158639908	0.96623855643
223	1.109232783318	0.96583267441
224	1.114228725433	0.963959144428
225	1.119224786758	0.965614104643
226	1.124220728874	0.964770966675
227	1.129138708115	0.966394727584
228	1.13413476944	0.965551647823
229	1.13920879364	0.966550840531
230	1.144204854965	0.963803031482
231	1.149200797081	0.967206549831
232	1.154274821281	0.967706204392
233	1.159192800522	0.968799053226
234	1.164266943932	0.970610126387
235	1.169262886047	0.9703290998
236	1.174180865288	0.969392363913
237	1.179176807404	0.969798304141
238	1.184250950813	0.969985616393
239	1.189246892929	0.972390000243
240	1.194242954254	0.965957529843
241	1.199160933495	0.967487576418
242	1.204234957695	0.96948602004
243	1.209230899811	0.971109722741
244	1.214226961136	0.972171430476
245	1.219223022461	0.971297093201
246	1.224218964577	0.971984060016
247	1.229215025902	0.971047324128
248	1.234132885933	0.972452457063
249	1.239207029343	0.972702226136
250	1.244202971458	0.970297900494
