Point	Potential(mV)	Current(microAmp)
181	600.65484046936	60.265127103776
182	595.580756664276	59.79674460832
183	590.584754943848	59.297137340764
184	585.588753223419	58.828758483287
185	580.670773983002	58.297926443629
186	575.596690177917	57.798319176072
187	570.600688457489	57.298715546494
188	565.52666425705	56.736658734735
189	560.608685016632	56.174598284997
190	555.612683296204	55.643769883318
191	550.616681575775	55.019259889377
192	545.620679855347	54.457203077618
193	540.624678134918	53.832696721656
194	535.550594329834	53.208186727716
195	530.554592609406	52.552455599653
196	525.636613368988	51.896720833611
197	520.64061164856	51.272214477649
198	515.56658744812	50.554030167405
199	510.648608207703	49.929523811443
200	505.652606487274	49.180111091118
201	500.57852268219	48.430702008773
202	495.582550764084	47.712517698528
203	490.586519241333	46.869434299879
204	485.668569803238	46.151249989634
205	480.594515800476	45.370616135187
206	475.598514080048	44.527529098559
207	470.602512359619	43.68444569991
208	465.606480836868	42.872583435383
209	460.61047911644	42.029500036733
210	455.614477396011	41.123963455902
211	450.540393590927	40.312101191375
212	445.544391870499	39.375339838443
213	440.626442432404	38.438578485511
214	435.630440711975	37.53304190468
215	430.556386709213	36.565055779647
216	425.716489553452	35.628294426715
217	420.64243555069	34.660304663703
218	415.568351745605	33.723543310771
219	410.65040230751	32.724332413636
220	405.576348304749	31.725117878523
221	400.658398866653	30.694682209287
222	395.584315061569	29.695469493163
223	390.588313341141	28.633805413847
224	385.592311620712	27.603367925622
225	380.596309900284	26.541703846306
226	375.600308179855	25.448816813878
227	370.604276657104	24.355927962461
228	365.608274936676	23.294263883145
229	360.612273216248	22.138925487525
230	355.538219213486	20.983585272916
231	350.620269775391	19.765795514104
232	345.624268054962	18.579230527394
233	340.628236532211	17.361440768582
234	335.554182529449	16.081199646578
235	330.636233091354	14.769732842979
236	325.640231370926	13.395815585682
237	320.488095283508	11.959447874688
238	315.648198127747	10.491854482098
239	310.574144124985	8.930584954214
240	305.578142404556	7.306864517886
241	303.470432758331	6.588680207642
242	295.664191246033	4.221553354
243	290.746241807938	2.305482666998
244	285.59410572052	0.278565181588
245	280.598104000092	-1.884536004582
246	275.680154561996	-4.186988007859
247	270.762205123901	-6.644625500485
248	265.68815112114	-9.266950655729
249	260.770201683044	-12.0729646369
250	255.69611787796	-15.078503565746
251	250.700116157532	-18.27723281167
252	245.626047253609	-21.694489987567
253	240.786164999008	-25.342940716655
254	235.712096095085	-29.219421776361
255	230.716079473495	-33.352429454681
256	225.720077753067	-37.732472264906
257	220.724076032639	-42.362713429611
258	215.728059411049	-47.249486669898
259	210.73205769062	-52.389623306226
260	205.814108252525	-57.779954659054
261	200.818106532097	-63.414154283237
262	195.900157094002	-69.279551098589
263	190.826088190079	-75.376141467132
264	185.83008646965	-81.697588029783
265	180.834069848061	-88.202723418362
266	175.916135311127	-94.891554908827
267	170.842066407204	-101.754572824575
268	169.983372092247	-103.018224763218
269	169.983372092247	-103.018224763218
270	155.619844794273	-123.527526739053
271	150.623843073845	-130.865490064025
272	145.627841353416	-138.234681799076
273	140.631824731827	-145.666315802373
274	135.635823011398	-153.097964357585
275	130.63982129097	-160.529612912796
276	125.64380466938	-167.898804647848
277	120.569735765457	-175.205539562739
278	115.573726594448	-182.418603799306
279	110.655784606934	-189.569225767627
280	105.581715703011	-196.594934095629
281	100.585706532001	-203.495743335225
282	95.511637628079	-210.240425076336
283	90.593695640564	-216.797765460797
284	85.597686469555	-223.136521526612
285	80.601677298546	-229.287921683863
286	75.605668127537	-235.251965932548
287	70.609666407108	-240.934983594343
288	65.535597503185	-246.399460593238
289	60.6176443398	-251.582852797583
290	55.543575435877	-256.454019108787
291	50.547569990158	-261.106615653262
292	45.629624277353	-265.415699686855
293	40.633615106344	-269.443786237389
294	35.559546202421	-273.159617790952
295	30.563540756702	-276.531936833635
296	25.567531585693	-279.560801573098
297	20.571524277329	-282.33986813575
298	15.575517900288	-284.744222881272
299	10.579511523247	-286.867551039904
300	5.505441688001	-288.584938971326
301	0.587496440858	-290.052528725937
302	-4.408510867506	-291.114207357168
303	-9.404517710209	-291.863601887599
304	-14.478587545455	-292.300770524889
305	-19.396534189582	-292.456883471459
306	-24.470603093505	-292.363227345049
307	-29.466610401869	-291.894830297679
308	-34.462619572878	-291.207892587408
309	-39.380561560392	-290.239899186417
310	-44.454634189606	-289.053336018696
311	-49.450639635325	-287.585746264085
312	-54.524708539248	-285.930786048993
313	-59.442654252052	-284.088484477252
314	-64.438663423061	-282.02761313878
315	-69.43466514349	-279.841828159988
316	-74.430674314499	-277.468701824546
317	-79.426683485508	-274.970690952614
318	-84.422685205936	-272.378965746611
319	-89.340634644032	-269.662356004119
320	-94.492763280869	-266.883289441466
321	-99.410712718964	-264.010566752404
322	-104.406714439392	-261.044158833101
323	-109.480783343315	-258.108979323879
324	-114.476792514324	-255.080114584416
325	-119.472801685333	-252.051249844953
326	-124.468810856342	-249.053613515571
327	-129.464820027351	-245.993520366028
328	-134.46082174778	-242.99586948473
329	-139.456823468208	-239.998233155347
330	-144.452840089798	-236.969368415885
331	-149.448841810226	-234.002945944667
332	-154.522910714149	-231.067766435444
333	-159.440860152245	-228.195029194467
334	-164.436861872673	-225.353520363569
335	-169.432878494263	-222.543239942752
336	-174.428880214691	-219.764173380099
337	-179.502949118614	-217.047563637607
338	-184.420898556709	-214.393410715275
339	-189.416900277138	-211.770471651107
340	-194.490969181061	-209.2099894071
341	-199.408918619156	-206.711963983253
342	-204.482987523079	-204.27638082765
343	-209.400936961174	-201.872026082128
344	-214.475005865097	-199.530113604851
345	-219.392940402031	-197.219444089569
346	-224.467024207115	-194.971216842532
347	-229.463025927544	-192.78543186374
348	-234.459027647972	-190.630889846943
349	-239.455044269562	-188.538790098391
350	-244.45104598999	-186.509132618085
351	-249.447047710419	-184.573160368018
352	-254.364997148514	-182.605959707871
353	-259.439080953598	-180.732429726049
354	-264.51313495636	-178.890142706223
355	-269.431084394455	-177.079069544561
356	-274.427086114883	-175.330438651145
357	-279.501169919968	-173.613050719723
358	-284.575223922729	-171.926876646467
359	-289.493173360825	-170.30315939337
360	-294.489175081253	-168.710655998439
361	-299.485176801682	-167.149395565502
362	-304.403126239777	-165.681791258976
363	-309.477210044861	-164.182973094285
364	-314.473211765289	-162.746611749753
365	-319.391161203384	-161.341464263387
366	-324.465215206146	-159.967545187101
367	-329.461246728897	-158.656082930975
368	-334.457248449326	-157.344620674849
369	-339.375197887421	-156.095600686967
370	-344.449251890183	-154.877809109166
371	-349.523335695267	-153.691245941445
372	-354.441255331039	-152.535911183804
373	-359.359204769135	-151.411790284328
374	-364.433288574219	-150.318912346847
375	-369.429290294647	-149.257248267531
376	-374.503374099731	-148.195584188215
377	-379.421293735504	-147.227590787224
378	-384.495377540588	-146.228383528069
379	-389.413326978683	-145.322846947238
380	-394.409328699112	-144.386081956327
381	-399.483412504196	-143.511773785576
382	-404.401332139969	-142.66867947299
383	-409.475415945053	-141.88805653248
384	-414.471417665482	-141.107419040054
385	-419.389367103577	-140.326781547628
386	-424.541503190994	-139.608600875363
387	-429.459452629089	-138.984090881422
388	-434.455454349518	-138.297124067321
389	-439.451456069946	-137.672628625296
390	-444.447457790375	-137.079347041436
391	-449.443459510803	-136.51727931574
392	-454.439491033554	-135.98645455204
393	-459.435492753983	-135.486843646504
394	-464.509546756744	-135.018461151049
395	-469.427496194839	-134.550078655593
396	-474.423497915268	-134.112924570218
397	-479.419529438019	-133.706998894922
398	-484.415531158447	-133.332287077792
399	-489.567667245865	-132.988818222657
400	-494.485586881638	-132.645334815606
401	-499.403536319733	-132.301851408556
402	-495.656549930573	-129.522799397819
403	-490.660518407822	-127.742954646237
404	-485.664516687393	-126.150451251306
405	-480.590462684631	-124.651633086614
406	-475.672513246536	-123.340170830488
407	-470.754563808441	-122.091150842607
408	-465.758562088013	-120.873359264806
409	-460.684478282928	-119.718024507165
410	-455.6884765625	-118.656360427849
411	-450.614422559738	-117.594696348533
412	-445.696473121643	-116.564260679297
413	-440.622389316559	-115.596274554264
414	-435.704439878464	-114.628281153273
415	-430.630385875702	-113.7227518484
416	-425.712436437607	-112.817215267569
417	-420.638352632523	-111.974128230941
418	-415.72043299675	-111.099812784232
419	-410.646349191666	-110.287954157684
420	-405.650347471237	-109.507323941216
421	-400.576263666153	-108.72668644879
422	-395.65834403038	-107.977277366444
423	-390.662312507629	-107.227868284099
424	-385.666310787201	-106.509680335876
425	-380.670309066772	-105.76027125353
426	-375.674307346344	-105.073311715387
427	-370.678305625916	-104.417580587324
428	-365.76035618782	-103.730621049181
429	-360.686272382736	-103.074889921118
430	-355.690270662308	-102.450379927177
431	-350.616186857224	-101.763420389034
432	-345.620185136795	-101.170138805173
433	-340.7022356987	-100.51440767711
434	-335.706233978271	-99.92112609325
435	-330.554097890854	-99.296616099309
436	-325.636178255081	-98.672113381326
437	-320.64014673233	-98.078824521508
438	-315.644145011902	-97.516771347728
439	-310.648143291473	-96.95471089799
440	-305.730193853378	-96.330208180007
441	-300.656139850616	-95.736926596146
442	-295.582056045532	-95.206094556488
443	-290.664106607437	-94.612812972628
444	-285.668104887009	-94.019524112809
445	-280.67210316658	-93.488692073152
446	-275.676101446152	-92.926638899371
447	-270.680069923401	-92.333357315511
448	-265.606015920639	-91.802525275853
449	-260.688066482544	-91.240464826115
450	-255.692064762115	-90.678411652334
451	-250.618010759354	-90.116351202596
452	-245.621979236603	-89.554298028816
453	-240.625977516174	-89.023465989158
454	-235.629975795746	-88.46140553942
455	-230.633959174156	-87.899352365639
456	-225.716024637222	-87.306070781779
457	-220.641955733299	-86.744010332041
458	-215.64593911171	-86.213178292383
459	-210.649937391281	-85.619896708522
460	-205.653920769691	-85.057843534742
461	-200.735986232758	-84.495783085004
462	-195.58385014534	-83.902501501143
463	-190.743967890739	-83.340441051405
464	-185.591831803322	-82.747159467544
465	-180.673897266388	-82.122656749561
466	-175.677880644798	-81.529367889743
467	-170.603811740875	-80.90486517176
468	-165.607810020447	-80.3115835879
469	-160.689860582352	-79.687073593959
470	-155.615791678429	-79.031342465896
471	-150.619789958	-78.406832471956
472	-145.623773336411	-77.782322478015
473	-140.549704432487	-77.095362939872
474	-135.709822177887	-76.439631811809
475	-130.635753273964	-75.783900683746
476	-125.639751553535	-75.065712735523
477	-120.643742382526	-74.378753197379
478	-115.647733211517	-73.660572525114
479	-110.651724040508	-72.973612986971
480	-105.655714869499	-72.224203904625
481	-100.581645965576	-71.474794822279
482	-95.663703978062	-70.725385739934
483	-90.667694807053	-69.944748247508
484	-85.671685636044	-69.195339165162
485	-80.675683915615	-68.383480538614
486	-75.601615011692	-67.540393501986
487	-70.605605840683	-66.728534875438
488	-65.687656402588	-65.885447838809
489	-60.691654682159	-65.042368078139
490	-55.617585778236	-64.136831497308
491	-50.699640065432	-63.29374446068
492	-45.703634619713	-62.388207879849
493	-40.62956571579	-61.482671299018
494	-35.633556544781	-60.577134718187
495	-30.715612694621	-59.609148593154
496	-25.719605386257	-58.672383602243
497	-20.645534619689	-57.673172705108
498	-15.649527311325	-56.705186580075
499	-10.731582529843	-55.67474727286
500	-5.735575221479	-54.644311603624
501	-0.661505269818	-53.61387229641
502	4.334501922131	-52.614661399275
503	9.408571757376	-51.521772547858
504	14.40457906574	-50.397655286361
505	19.400585442781	-49.367219617125
506	24.318531155586	-48.243105993606
507	29.314536601305	-47.118992370088
508	34.388609230518	-45.963650336489
509	39.384614676237	-44.808311940869
510	44.380623847246	-43.65297354525
511	49.376629292965	-42.46640673955
512	54.372638463974	-41.248618799727
513	59.368643909693	-40.030827221926
514	64.286589622498	-38.781810872024
515	69.360665977001	-37.532794522122
516	74.35666769743	-36.252553400118
517	79.274617135525	-34.941087506013
518	84.426745772362	-33.598396839807
519	89.266628026962	-32.255706173601
520	94.340696930885	-30.881787097314
521	99.336706101894	-29.476645067916
522	104.410775005817	-28.040278266417
523	109.328724443913	-26.541458282736
524	114.324726164341	-25.073864890146
525	119.398795068264	-23.481370590162
526	124.394804239273	-21.920101062278
527	129.312753677368	-20.296380171203
528	134.386822581291	-18.578984963824
529	139.460891485214	-16.861587937456
530	144.378840923309	-15.019290003693
531	149.374842643738	-13.145766388334
532	154.292792081833	-11.241017091379
533	159.366860985756	-9.242592568626
534	164.362862706184	-7.119265774236
535	167.875677347183	-5.589221927949
536	174.276813864708	-2.334258397241
537	179.350882768631	0.003031058071
538	184.190765023232	2.43849922299
539	189.264833927155	4.968979283149
540	194.260850548744	7.600805474794
541	199.334919452667	10.340310836909
542	204.252853989601	13.177996152081
543	209.326922893524	16.139196304721
544	214.166805148125	19.211242033634
545	219.318941235542	22.400470697903
546	224.314957857132	25.713214199641
547	229.232892394066	29.149474357837
548	234.228909015656	32.718751754146
549	239.224910736084	36.417874071049
550	244.298979640007	40.24368172395
551	249.216914176941	44.21200719662
552	254.212945699692	48.322850489058
553	259.20894742012	52.585710363928
554	264.126896858215	56.991088058567
555	269.200950860977	61.545317294076
556	274.196952581406	66.25473179156
557	279.192984104156	71.116170147434
558	284.188985824585	76.129625085741
559	289.184987545013	81.29193156492
560	294.180989265442	86.615757027175
561	299.098938703537	92.094764113426
562	304.172992706299	97.709962574299
563	308.622568845749	102.941943623591
564	308.622568845749	102.941943623591
565	319.395214319229	114.847105578519
566	324.391216039658	120.998513011727
567	329.387217760086	127.306033391505
568	334.46130156517	133.707246277481
569	339.457303285599	140.170901431702
570	344.375252723694	146.759455674328
571	349.371254444122	153.348009916954
572	354.445338249207	159.99902097974
573	359.363287687302	166.681260452606
574	364.437341690063	173.457170603797
575	369.433343410492	180.170623934828
576	374.351292848587	186.821634997614
577	379.425376653671	193.503859918565
578	384.4213783741	200.12364257127
579	389.339327812195	206.618526135571
580	394.25727725029	212.988510611467
581	399.487465620041	219.264809857123
582	404.405415058136	225.384996156208
583	409.401416778564	231.286583584733
584	414.397418498993	237.063286476769
585	419.393420219421	242.558948229998
586	424.38942193985	247.836025664583
587	429.385453462601	252.832105616108
588	434.303373098373	257.578358286992
589	439.377456903458	261.981127550825
590	444.373458623886	266.071670921519
591	449.369460344315	269.818701781332
592	454.443544149399	273.222278337926
593	459.439545869827	276.251143077388
594	464.435547590256	278.936524409801
595	469.353497028351	281.184737104923
596	474.427580833435	283.058267086744
597	479.345500469208	284.557085251436
598	484.341531991959	285.618763882667
599	489.41558599472	286.368158413097
600	494.333535432816	286.711641820148
601	499.407589435577	286.680413410068
602	504.403591156006	286.274473182857
603	509.399592876434	285.556307062507
604	514.473676681519	284.494628431275
605	519.391655921936	283.120723906904
606	524.387657642365	281.434564385563
607	529.383659362793	279.529805993661
608	534.379661083221	277.312792604789
609	539.37566280365	274.970894679427
610	544.371664524078	272.379198577255
611	549.367666244507	269.600132014602
612	554.363667964935	266.72738022171
613	559.359669685364	263.729743892327
614	564.433753490448	260.607223026454
615	569.351732730865	257.422216236591
616	574.347734451294	254.174781730399
617	579.421758651733	250.833661993966
618	584.339737892151	247.523770667613
619	589.335739612579	244.21387934126
620	594.409823417664	240.872788708657
621	599.405825138092	237.531668972224
622	604.479908943176	234.253006055951
623	609.475910663605	231.005556997843
624	614.393830299377	227.75812249165
625	619.389832019806	224.573130253702
626	624.385833740234	221.481823245995
627	629.381835460663	218.390501686372
628	634.455919265747	215.392865356989
629	639.451920986176	212.457671295851
630	644.369900226593	209.584948606789
631	649.443924427032	206.743425223976
632	654.439985752106	203.964373213239
633	659.435987472534	201.310220290907
634	664.431989192963	198.687281226739
635	669.427990913391	196.126798982732
636	674.42399263382	193.628773558885
637	679.419994354248	191.161961993203
638	684.494078159332	188.788835657761
639	689.411997795105	186.478151590563
640	694.407999515533	184.261152753606
641	699.482083320618	182.04415391665
642	704.478085041046	179.889597347938
643	709.474086761475	177.828726009466
644	714.392066001892	175.799068529159
645	719.466090202332	173.800639458932
646	724.384069442749	171.927124029025
647	729.380071163177	170.022380189039
648	734.376072883606	168.180078617297
649	739.45015668869	166.400233865716
650	744.446158409119	164.620374562219
651	749.442160129547	162.965428899042
652	754.438161849976	161.279269377701
653	759.434163570404	159.686765982769
654	764.352142810822	158.125505549833
655	769.426167011261	156.564230564982
656	774.422168731689	155.06541240029
657	779.496252536774	153.597822645679
658	784.492254257202	152.161446749233
659	789.488255977631	150.756313814782
660	794.562339782715	149.41360859666
661	799.402236938477	148.070917930454
662	804.476320743561	146.759455674328
663	809.394240379334	145.479221828282
664	814.390242099762	144.230201840401
665	819.464325904846	143.04363867268
666	824.460327625275	141.857075504959
667	829.456329345703	140.701726195402
668	834.452331066132	139.546391437761
669	839.370310306549	138.422285090201
670	844.444334506989	137.360621010885
671	849.440395832062	136.298956931569
672	854.43639755249	135.237292852253
673	859.432399272919	134.206857183017
674	864.428400993347	133.207635371946
675	869.424402713776	132.20842811279
676	874.420404434204	131.240434711799
677	879.416406154633	130.303669720888
678	884.412407875061	129.398133140057
679	889.40840959549	128.492611111142
680	894.404411315918	127.618288388476
681	899.400413036346	126.712751807645
682	904.474496841431	125.838443636894
683	909.470498561859	124.995363876224
684	914.388477802277	124.214726383798
685	919.384479522705	123.402860481292
686	924.458563327789	122.591009130701
687	929.454565048218	121.841592772398
688	934.37248468399	121.02973414585
689	939.446568489075	120.311553473584
690	944.442570209503	119.593365525361
691	949.516654014587	118.843956443015
692	954.512655735016	118.12577577075
693	959.508657455444	117.407587822527
694	964.504659175873	116.720628284384
695	969.500660896301	116.033676022198
696	974.574744701386	115.346716484055
697	979.414641857147	114.690978080034
698	984.410643577576	114.066475362051
699	989.484667778015	113.441965368111
700	994.480729103088	112.786234240048
701	999.476671218872	112.161724246107
702	995.651662349701	110.819033579901
703	990.577578544617	109.91349699907
704	985.581576824188	109.132859506644
705	980.58557510376	108.321000880096
706	975.589573383331	107.602820207831
707	970.593571662903	106.915860669687
708	965.675592422485	106.197672721464
709	960.601508617401	105.541941593401
710	955.605506896973	104.886210465338
711	950.609505176544	104.230479337275
712	945.613503456116	103.637190477457
713	940.695583820343	103.012687759474
714	935.621500015259	102.419406175613
715	930.62549829483	101.857345725875
716	925.629496574402	101.264064142015
717	920.633494853973	100.702003692277
718	915.6374335289	100.108722108416
719	910.563409328461	99.546668934636
720	905.645430088043	99.0470580291
721	900.649428367615	98.48500485532
722	895.575344562531	97.954172815662
723	890.657424926758	97.423340776004
724	885.583341121674	96.923737146426
725	880.665421485901	96.392905106768
726	875.591337680817	95.924522611313
727	870.595335960388	95.362462161575
728	865.59933423996	94.894086942077
729	860.603332519531	94.425704446621
730	855.685353279114	93.926093541086
731	850.611329078674	93.426489911508
732	845.615327358246	92.989335826132
733	840.619266033173	92.489732196555
734	835.623264312744	92.021349701099
735	830.627262592316	91.584195615724
736	825.631260871887	91.084584710188
737	820.635259151459	90.616202214733
738	815.561175346375	90.147826995235
739	810.643255710602	89.710665633902
740	805.569171905518	89.242290414404
741	800.651252269745	88.805136329029
742	795.577168464661	88.367974967696
743	790.659189224243	87.899599748198
744	785.585165023804	87.462438386865
745	780.589163303375	86.994063167367
746	775.593161582947	86.556901806034
747	770.597100257874	86.119747720659
748	765.601098537445	85.682593635283
749	760.605096817017	85.245439549908
750	755.687177181244	84.777057054453
751	750.61309337616	84.339902969077
752	745.617091655731	83.871520473622
753	740.621089935303	83.465594798327
754	735.547006130219	82.997212302871
755	730.629086494446	82.560058217496
756	725.633084774017	82.122896856163
757	720.637023448944	81.654521636665
758	715.641021728516	81.217360275332
759	710.566997528076	80.748985055834
760	705.649018287659	80.311823694501
761	700.65301656723	79.843448475003
762	695.578932762146	79.375065979548
763	690.582931041718	78.906683484092
764	685.586929321289	78.438300988637
765	680.590927600861	77.969925769139
766	675.673007965088	77.470314863604
767	670.598924160004	76.970711234026
768	665.602922439575	76.47110032849
769	660.606920719147	76.002725108992
770	655.610918998718	75.471893069334
771	650.61491727829	74.972282163799
772	645.540833473206	74.441450124141
773	640.622854232788	73.941846494563
774	635.62685251236	73.379793320783
775	630.630850791931	72.848961281125
776	625.556766986847	72.286900831386
777	620.638847351074	71.756068791729
778	615.56476354599	71.162787207868
779	610.568761825562	70.600734034088
780	605.650842189789	70.007445174269
781	600.65484046936	69.414163590409
782	595.580756664276	68.789660872426
783	590.662777423859	68.165150878485
784	585.588753223419	67.540640884545
785	580.592751502991	66.916130890604
786	575.596690177917	66.197950218339
787	570.600688457489	65.542219090276
788	565.604686737061	64.855259552132
789	560.608685016632	64.168300013989
790	555.612683296204	63.418890931644
791	550.616681575775	62.700710259378
792	545.620679855347	61.920072766952
793	540.546596050262	61.201884818729
794	535.550594329834	60.421254602261
795	530.554592609406	59.609392337734
796	525.558590888977	58.797533711186
797	520.562589168549	57.985671446659
798	515.56658744812	57.142588048009
799	510.570585727692	56.299501011381
800	505.574524402618	55.425189202651
801	500.57852268219	54.550881031901
802	495.504468679428	53.64534445107
803	490.586519241333	52.677354688058
804	485.590517520905	51.740593335126
805	480.672568082809	50.835056754295
806	475.520431995392	49.83584585716
807	470.602512359619	48.899084504228
808	465.606480836868	47.868645197013
809	460.61047911644	46.90065907198
810	455.614477396011	45.870219764765
811	450.618475675583	44.83978409553
812	445.544391870499	43.840569560416
813	440.54839015007	42.747680708999
814	435.552388429642	41.686020267662
815	430.556386709213	40.593131416244
816	425.560384988785	39.531467336929
817	420.564353466034	38.40735371341
818	415.568351745605	37.314464861993
819	410.572350025177	36.252800782677
820	405.576348304749	35.097462387057
821	400.58034658432	33.973348763539
822	395.584315061569	32.84923514002
823	390.588313341141	31.725117878523
824	385.592311620712	30.538554710802
825	380.51825761795	29.414441087283
826	375.600308179855	28.227876100573
827	370.68235874176	27.010086341761
828	365.608274936676	25.854746127152
829	360.534220933914	24.60572977725
830	355.538219213486	23.419166609529
831	350.620269775391	22.138925487525
832	345.624268054962	20.889909137623
833	340.550184249878	19.578443243518
834	335.632234811783	18.266975530423
835	330.558180809021	16.861833501025
836	325.56214928627	15.456691471627
837	320.566147565842	14.020322851138
838	315.570145845413	12.490279004851
839	310.574144124985	10.897783795372
840	305.578142404556	9.242838132195
841	300.582140684128	7.525442015321
