Point	Potential(V)	Current(milliAmp)
211	1.049202561378	1.008736435324
212	1.054198622704	1.010203966871
213	1.059194564819	1.010766020045
214	1.064190626144	1.012233668007
215	1.069264650345	1.010953448713
216	1.07426071167	1.012983033434
217	1.07917869091	1.0112344753
218	1.084174633026	1.013732515275
219	1.089248776436	1.010766020045
220	1.094244718552	1.013045548461
221	1.099240779877	1.014419365674
222	1.104236721992	1.014388166368
223	1.108530163765	1.015449874103
224	1.114228725433	1.017777598463
225	1.119224786758	1.014940789901
226	1.124220728874	1.016831956804
227	1.129216790199	1.015255926177
228	1.134212732315	1.014940789901
229	1.13920879364	1.01588643156
230	1.144204854965	1.017777598463
231	1.149200797081	1.017777598463
232	1.154196858406	1.017777598463
233	1.159270882607	1.014940789901
234	1.164188861847	1.020299154334
235	1.169262886047	1.021560048684
236	1.174258947372	1.018723240122
237	1.179176807404	1.019984018058
238	1.184250950813	1.019668765366
239	1.189168810844	1.019038376398
240	1.194164872169	1.019038376398
241	1.199160933495	1.018723240122
242	1.204234957695	1.022505573928
243	1.209230899811	1.020614407025
244	1.214148879051	1.021875184961
245	1.219223022461	1.019668765366
246	1.224297046661	1.017777598463
247	1.229215025902	1.022505573928
248	1.234210968018	1.022505573928
249	1.239207029343	1.018092734739
250	1.244281053543	1.022505573928
