Point	Potential(V)	Current(milliAmp)
107	0.529149472713	0.621510262135
108	0.534145474434	0.6262253155
109	0.539141476154	0.632970011793
110	0.544137477875	0.63780992059
111	0.549133479595	0.643492967356
112	0.554129481316	0.64867635956
113	0.559125483036	0.653734896332
114	0.564199566841	0.657919095829
115	0.569195568562	0.66272780532
116	0.574113547802	0.666943204124
117	0.579109549522	0.672126654536
118	0.584183573723	0.676904106513
119	0.589101552963	0.680776080117
120	0.594175636768	0.684616796207
121	0.599171638489	0.68889465183
122	0.604089558125	0.692891539074
123	0.60916364193	0.695951632224
124	0.614081561565	0.698761898093
125	0.619077563286	0.703882833477
126	0.624151647091	0.706380873453
127	0.629147648811	0.710127933417
128	0.634143650532	0.71375007974
129	0.639217734337	0.716185662895
130	0.644135713577	0.718402676284
131	0.649131715298	0.722087279428
132	0.654127717018	0.723742181435
133	0.659201800823	0.725615711417
134	0.664197802544	0.728675804567
135	0.669115722179	0.733172288164
136	0.674267888069	0.734920904506
137	0.679185807705	0.735732726753
138	0.684181809425	0.738636706956
139	0.689099729061	0.741197203752
140	0.694095790386	0.741946627386
141	0.699091792107	0.743976270314
142	0.704165816307	0.747098820284
143	0.709161877632	0.748191669118
144	0.714235901833	0.750158913434
145	0.719153881073	0.752032385208
146	0.724071800709	0.751938729081
147	0.729223966599	0.752750609536
148	0.734219968319	0.755873159505
149	0.739137887955	0.75774663128
150	0.74421197176	0.758402398787
151	0.74920797348	0.761618604884
152	0.754125893116	0.763710704632
153	0.759199976921	0.766239943914
154	0.764195978642	0.765521777794
155	0.769113957882	0.764990923926
156	0.774187982082	0.76814473141
157	0.779183983803	0.767707533669
158	0.784180045128	0.769768434111
159	0.789097964764	0.771142367739
160	0.794093966484	0.773671607021
161	0.799168050289	0.77276607044
162	0.80416405201	0.77270361362
163	0.80916005373	0.773734063841
164	0.81415605545	0.777137640398
165	0.819074034691	0.776731700171
166	0.824226140976	0.778136833105
167	0.829144060612	0.781477952842
168	0.834140121937	0.785006443039
169	0.839214146137	0.781072012614
170	0.844132125378	0.780915899668
171	0.849128127098	0.780790986028
172	0.854202210903	0.781415496022
173	0.859120130539	0.782383489423
174	0.864116132259	0.782321032602
175	0.869190216064	0.78272697283
176	0.874186217785	0.784475589171
177	0.87926030159	0.787129742093
178	0.884178221226	0.787941622548
179	0.889174222946	0.788004079368
180	0.894170224667	0.787254655734
181	0.899166226387	0.788347562775
182	0.904162287712	0.78734831186
183	0.909158289433	0.789377954789
184	0.914154291153	0.788441218901
185	0.919228315353	0.789284298662
186	0.924146294594	0.789940007962
187	0.929142296314	0.791376398411
188	0.934138298035	0.791594968177
189	0.939290463924	0.789658981375
190	0.944130301476	0.790252292063
191	0.949204385281	0.791095371824
192	0.954200387001	0.792500504758
193	0.959118366241	0.792500504758
194	0.964192390442	0.792188278865
195	0.969188392162	0.792219478171
196	0.974106371403	0.793811981566
197	0.979102373123	0.793811981566
198	0.984176456928	0.795248372015
199	0.989172458649	0.795747968368
200	0.994168460369	0.795591855422
201	0.999086380005	0.794280378614
202	1.004160523415	0.796934531536
203	1.009078383446	0.794623862021
204	1.014152526855	0.795654254034
205	1.019148468971	0.795904081315
206	1.024144530296	0.796559790615
207	1.029218554497	0.795747968368
208	1.034136533737	0.798620691057
209	1.039132475853	0.797871267423
210	1.044128537178	0.801212387159
211	1.049124479294	0.796591048129
212	1.054198622704	0.796653504949
213	1.059116601944	0.797184300609
214	1.06411254406	0.797996181063
215	1.069108605385	0.79815229401
216	1.074104547501	0.798433320597
217	1.079100608826	0.797590240836
218	1.084174633026	0.798901717644
219	1.089170694351	0.800213194452
220	1.094166636467	0.800181936938
221	1.099162697792	0.800868903752
222	1.104236721992	0.800619134679
223	1.109232783318	0.800494221039
224	1.114150643349	0.80218038056
225	1.119146704674	0.801649526693
226	1.12414264679	0.802336493507
227	1.129216790199	0.801368500106
228	1.13413476944	0.802492664661
229	1.139130711555	0.802617520094
230	1.144048690796	0.803960254416
231	1.149122714996	0.804428593256
232	1.154118776321	0.804334937129
233	1.159114718437	0.803148373961
234	1.164188861847	0.802305294201
235	1.169106721878	0.804085109849
236	1.174180865288	0.802961003501
237	1.179176807404	0.802773691248
238	1.184094786644	0.803117174655
239	1.189168810844	0.800806446932
240	1.194164872169	0.803710427135
241	1.199160933495	0.803210830782
242	1.20415687561	0.803772883955
243	1.209152936935	0.804834533483
244	1.214226961136	0.804303737823
245	1.219144940376	0.803085917141
246	1.224218964577	0.801680784207
247	1.229136943817	0.80505310325
248	1.234210968018	0.804990646429
249	1.239128947258	0.805459043477
250	1.244124889374	0.805552699603
