Point	Potential(mV)	Current(microAmp)
265	430.946677923203	64.48055501096
266	425.950676202774	62.294777308125
267	420.876622200012	60.046550061088
268	415.958672761917	57.860772358254
269	410.962671041489	55.768668971723
270	405.96666932106	53.707793995272
271	400.892585515976	51.584469474619
272	395.896583795547	49.429916543886
273	390.900582075119	47.369041567436
274	385.904550552368	45.339391363086
275	380.90854883194	43.372190702939
276	375.912547111511	41.34254049859
277	370.916545391083	39.28166552214
278	365.920543670654	37.25201531779
279	360.924512147903	35.347264201846
280	355.928510427475	33.442516723881
281	350.854456424713	31.444091291633
282	345.858454704285	29.414441087283
283	340.94050526619	27.447240427136
284	335.944503545761	25.542492949171
285	330.94847202301	23.637743652216
286	325.952470302582	21.639318219968
287	320.956468582153	19.515991880326
288	315.882384777069	17.455116903875
289	310.964465141296	15.456691471627
290	305.968433618546	13.33336422249
291	300.894379615784	11.14758742915
292	295.898377895355	8.743232683628
293	290.902376174927	6.370102710207
294	285.906344652176	3.934522283089
295	280.910342931747	1.436490947526
296	275.992393493652	-1.311343339694
297	270.840257406235	-4.215304670652
298	269.747406244278	-4.839812390856
299	269.747406244278	-4.839812390856
300	269.747406244278	-4.839812390856
301	269.747406244278	-4.839812390856
302	269.747406244278	-4.839812390856
303	241.800978779793	-23.981105186977
304	236.72690987587	-28.180626031826
305	231.808960437775	-32.598669349682
306	226.812958717346	-37.25741407834
307	221.973076462746	-42.226529330947
308	217.055127024651	-47.509183787042
309	212.059125304222	-53.06737148203
310	207.063108682632	-58.888424973702
311	202.145174145699	-64.994521380868
312	197.227224707603	-71.429982199334
313	192.309275269508	-78.188488259912
314	187.391340732574	-85.232022684068
315	182.395324110985	-92.538430180866
316	177.477389574051	-100.129873317201
317	175.681948661804	-103.08473429177
318	175.681948661804	-103.08473429177
319	175.681948661804	-103.08473429177
320	175.681948661804	-103.08473429177
321	175.681948661804	-103.08473429177
322	175.681948661804	-103.08473429177
323	175.681948661804	-103.08473429177
324	175.681948661804	-103.08473429177
325	175.681948661804	-103.08473429177
326	175.681948661804	-103.08473429177
327	120.881989598274	-203.776769922115
328	115.885980427265	-214.143597986549
329	110.889971256256	-224.510426050983
330	105.893969535828	-234.939710935578
331	100.897960364819	-245.493924012408
332	95.90195119381	-256.204220931977
333	90.9059420228	-266.976974671707
334	85.909940302372	-277.624843874946
335	80.913931131363	-288.272683974355
336	75.917921960354	-298.983009997755
337	70.921912789345	-309.724535327405
338	65.925911068916	-320.497289067134
339	60.851830989122	-331.082701450214
340	55.933889001608	-341.574428603053
341	50.859820097685	-352.066155755892
342	45.785751193762	-362.526683602482
343	40.945868939161	-372.893497115001
344	35.871796309948	-382.97931314446
345	30.875790864229	-392.971414839849
346	25.957845151424	-402.869889512658
347	20.883776247501	-412.643421441317
348	15.887768939138	-422.229612013325
349	10.891761630774	-431.472348282114
350	5.89575432241	-440.558913396671
351	0.821684254333	-449.45816625841
352	-4.096260294318	-458.170048659667
353	-9.0142050758	-466.632132884115
354	-14.088274911046	-474.688276881352
355	-19.162345677614	-482.400937471539
356	-24.080289527774	-489.926256705076
357	-29.076296836138	-497.201806865633
358	-34.072306007147	-504.102616105229
359	-39.068311452866	-510.535028297454
360	-44.064320623875	-516.65521459654
361	-49.138389527798	-522.431917488575
362	-54.134394973517	-527.95879309997
363	-59.130404144526	-533.017329871655
364	-64.204469323158	-537.607411388308
365	-69.122411310673	-541.760411579162
366	-74.118420481682	-545.538670849055
367	-79.114429652691	-549.035903532058
368	-84.1104388237	-552.033539861441
369	-89.106440544128	-554.562837351114
370	-94.180516898632	-556.561222765595
371	-99.176518619061	-558.309897314757
372	-104.094468057156	-559.621315915138
373	-109.090469777584	-560.526852495968
374	-114.164546132088	-560.839136596769
375	-119.160547852516	-560.776679776609
376	-124.23462420702	-560.370739549398
377	-129.152566194534	-559.590116608888
378	-134.148567914963	-558.466010261327
379	-139.144584536552	-556.873506866395
380	-144.218653440475	-554.875063244253
381	-149.136587977409	-552.564393728971
382	-154.132604598999	-550.09761126712
383	-159.128606319427	-547.224830370396
384	-164.202675223351	-543.946167454124
385	-169.120624661446	-540.448934771121
386	-174.116626381874	-536.733132321388
387	-179.190695285797	-532.892416231334
388	-184.186711907387	-528.770673554391
389	-189.104646444321	-524.399103596807
390	-194.10066306591	-519.808963872492
391	-199.096664786339	-515.187624841928
392	-204.170733690262	-510.503770783544
393	-209.088683128357	-505.695061292499
394	-214.16275203228	-500.699039548635
395	-219.158753752708	-495.609303470701
396	-224.154770374298	-490.550766699016
397	-229.150772094727	-485.492259031162
398	-234.146788716316	-480.464979773387
399	-239.142790436745	-475.250330055133
400	-244.216859340668	-470.098137157038
401	-249.134808778763	-465.008401079103
402	-254.130810499191	-459.981121821329
403	-259.204894304276	-455.047498689964
404	-264.200896024704	-449.98899102211
405	-269.196897745132	-445.024139480665
406	-274.192899465561	-440.121773863211
407	-279.188901185989	-435.406720498577
408	-284.106850624084	-430.691696237773
409	-289.180934429169	-425.945443566889
410	-294.176936149597	-421.292847022414
411	-299.172937870026	-416.79639252834
412	-304.168939590454	-412.456080084667
413	-309.164941310883	-408.146966947243
414	-314.160972833633	-403.806625399739
415	-319.156974554062	-399.559998186305
416	-324.15297627449	-395.438226405531
417	-329.148977994919	-391.535053495318
418	-334.223061800003	-387.600652175024
419	-339.141011238098	-383.666250854731
420	-344.137012958527	-379.856763174757
421	-349.133014678955	-376.172160031274
422	-354.207068681717	-372.643698938191
423	-359.125018119812	-369.146466255188
424	-364.12101984024	-365.617976058275
425	-369.195103645325	-362.214428605512
426	-374.191105365753	-358.904537279159
427	-379.187107086182	-355.781987309456
428	-384.183138608933	-352.690665749833
429	-389.179140329361	-349.53691647388
430	-394.097089767456	-346.539280144498
431	-399.171143770218	-343.635299941525
432	-404.089093208313	-340.825034072623
433	-409.163177013397	-338.13965274021
434	-414.159178733826	-335.360586177558
435	-419.155180454254	-332.706433255225
436	-424.229234457016	-330.177164869383
437	-429.147183895111	-327.772810123861
438	-434.14318561554	-325.337226968259
439	-439.217269420624	-322.995329042897
440	-444.135218858719	-320.653431117535
441	-449.131220579147	-318.498874548823
442	-454.127222299576	-316.406774800271
443	-459.20130610466	-314.408360281959
444	-464.197307825089	-312.347459839657
445	-469.193309545517	-310.380273731425
446	-474.189311265945	-308.537972159684
447	-479.185312986374	-306.820584228262
448	-484.181344509125	-305.134395603091
449	-489.177346229553	-303.417007671669
450	-494.173347949982	-301.793275866658
451	-499.16934967041	-300.263258395717
452	-496.046841144562	-292.331998934969
453	-490.9727871418	-287.898001261055
454	-485.976785421371	-284.026027657092
455	-480.980753898621	-280.528794974089
456	-476.062834262848	-277.281360467896
457	-470.988750457764	-274.346180958673
458	-466.070801019669	-271.473429165781
459	-460.918664932251	-268.663163296878
460	-456.000745296478	-266.008981270716
461	-451.004713773727	-263.448513578624
462	-446.008712053299	-261.012930423021
463	-441.01271033287	-258.671032497659
464	-435.938626527786	-256.297906162217
465	-431.020706892014	-253.987207543105
466	-425.946623086929	-251.770223258063
467	-421.028673648834	-249.709351919591
468	-416.032671928406	-247.648451477289
469	-411.036670207977	-245.493924012408
470	-405.88453412056	-243.433023570105
471	-400.888532400131	-241.465822909959
472	-396.04863524437	-239.592292928137
473	-391.052633523941	-237.71877749823
474	-386.056631803513	-235.814019106328
475	-380.982547998428	-233.909275266342
476	-375.986546278	-232.0669736946
477	-370.990544557571	-230.380799621344
478	-366.072595119476	-228.663411689922
479	-360.998541116714	-226.7898817081
480	-355.92445731163	-225.041265366599
481	-350.928455591202	-223.323862883262
482	-346.010506153107	-221.731374040246
483	-341.014504432678	-220.10765678715
484	-336.01850271225	-218.296583625488
485	-330.944418907166	-216.641637962312
486	-326.02646946907	-214.986692299135
487	-321.030467748642	-213.394188904203
488	-315.95641374588	-211.832928471267
489	-310.960382223129	-210.146754398011
490	-305.964380502701	-208.460580324754
491	-300.890326499939	-206.868091481738
492	-295.972377061844	-205.338044906966
493	-290.976375341415	-203.745541512035
494	-285.980343818665	-202.090595848858
495	-280.906289815903	-200.435650185682
496	-275.910288095474	-198.843161342666
497	-270.992338657379	-197.313114767894
498	-265.918254852295	-195.720625924878
499	-261.000335216522	-194.065680261701
500	-256.004303693771	-192.410734598525
501	-251.008301973343	-190.787017345428
502	-246.012300252914	-189.256970770657
503	-240.938231348991	-187.664467375726
504	-236.020281910896	-185.947079444304
505	-230.946213006973	-184.229676960967
506	-225.950211286545	-182.605959707871
507	-220.954194664955	-181.04468472302
508	-215.958192944527	-179.389739059843
509	-210.962191224098	-177.641122718342
510	-205.966174602509	-175.89250637684
511	-200.97017288208	-174.206332303584
512	-195.97415626049	-172.551386640407
513	-190.900087356567	-170.865212567151
514	-185.982152819633	-169.054139405489
515	-180.986136198044	-167.211837833747
516	-175.990134477615	-165.463221492246
517	-170.916065573692	-163.714605150744
518	-165.998116135597	-161.934745847248
519	-161.002114415169	-160.061230417341
520	-155.928045511246	-158.125258167274
521	-151.010096073151	-156.282956595533
522	-146.014094352722	-154.471883433871
523	-140.940025448799	-152.598353452049
524	-136.022076010704	-150.568710523658
525	-130.948007106781	-148.601509863511
526	-125.952005386353	-146.603080793284
527	-120.955988764763	-144.698336953297
528	-115.959987044334	-142.762364703231
529	-110.963977873325	-140.670264954679
530	-105.967968702316	-138.546936796047
531	-100.971959531307	-136.51727931574
532	-95.975957810879	-134.487636387348
533	-90.901881456375	-132.395536638796
534	-85.905879735947	-130.209751660004
535	-80.909870564938	-128.023981233127
536	-75.991928577423	-125.869424664415
537	-70.91785222292	-123.777324915864
538	-65.921850502491	-121.591547213029
539	-60.925845056772	-119.312091555912
540	-55.929835885763	-117.032643174753
541	-50.933830440044	-114.784408651758
542	-45.937821269035	-112.598630948924
543	-40.941815823317	-110.381632111967
544	-36.023870110512	-108.008498500567
545	-30.949801206589	-105.666600575205
546	-25.875730440021	-103.355916508008
547	-21.03584818542	-101.107689260971
548	-15.961777418852	-98.828233603854
549	-10.965770110488	-96.423878858332
550	-5.969762802124	-94.019524112809
551	-0.973755726591	-91.677626187448
552	4.022251814604	-89.39817053033
553	9.018259122968	-87.087493739091
554	14.092328958213	-84.620682173409
555	19.088335335255	-82.247555837967
556	24.006279185414	-79.905650636647
557	29.080349951983	-77.594973845407
558	34.076359122992	-75.221840234008
559	38.994301110506	-72.817485488486
560	44.068373739719	-70.413130742963
561	49.064379185438	-68.040004407521
562	54.060388356447	-65.729320340324
563	59.056393802166	-63.387422414962
564	64.052402973175	-60.98306766944
565	69.126471877098	-58.547484513838
566	74.044421315193	-56.205579312518
567	79.040430486202	-53.8948988833
568	84.114499390125	-51.552997319959
569	89.03244137764	-49.086189392256
570	94.028450548649	-46.650609874632
571	99.024459719658	-44.277479901211
572	104.020461440086	-41.904349927791
573	109.016470611095	-39.499995182268
574	114.090539515018	-37.033190892544
575	119.086548686028	-34.503933420638
576	124.082550406456	-32.068353903014
577	129.078567028046	-29.57032120321
578	133.99650156498	-27.072290322394
579	138.992518186569	-24.449356715195
580	143.988519906998	-21.763973563793
581	149.062588810921	-19.141041775583
582	154.05860543251	-16.486883396283
583	159.054607152939	-13.77027365379
584	163.972556591034	-10.897538231802
585	169.046625494957	-7.993577128218
586	174.042627215385	-5.058390343038
587	179.116696119308	-2.123203557858
588	183.956578373909	0.905659248929
589	189.030647277832	4.153099780524
590	194.026663899422	7.431765880028
591	194.416970014572	7.712794285908
592	194.416970014572	7.712794285908
593	194.416970014572	7.712794285908
594	194.416970014572	7.712794285908
595	194.416970014572	7.712794285908
596	223.222076892853	28.706084776786
597	228.218078613281	32.664909667801
598	233.292147517204	36.712412111228
599	238.210096955299	40.911931137089
600	243.0499792099	45.285640226211
601	248.124063014984	49.827202019515
602	253.120064735413	54.495445510838
603	258.038014173508	59.303041780368
604	263.034015893936	64.297491917387
605	268.030017614365	69.507303123828
606	272.94796705246	74.922972999048
607	277.943968772888	80.512829299551
608	282.861918210983	86.273714259733
609	287.779867649078	92.259455414023
610	292.697787284851	98.489057563711
611	296.210616827011	102.986283309292
612	296.210616827011	102.986283309292
613	296.210616827011	102.986283309292
614	296.210616827011	102.986283309292
615	296.210616827011	102.986283309292
616	296.210616827011	102.986283309292
617	296.210616827011	102.986283309292
618	296.210616827011	102.986283309292
619	296.210616827011	102.986283309292
620	296.210616827011	102.986283309292
621	349.059015512466	185.135460924357
622	354.055017232895	194.34695423115
623	359.051018953323	203.745788894594
624	364.047020673752	213.519335375167
625	369.043052196503	223.511466174386
626	374.039053916931	233.56603924185
627	379.03505563736	243.776739807799
628	384.031057357788	254.237238550559
629	389.027059078217	264.947535470128
630	394.023060798645	275.751517619938
631	399.019092321396	286.617956589907
632	404.015094041824	297.546852380037
633	409.089148044586	308.631861116737
634	414.007097482681	319.873011903837
635	419.00309920311	331.114133587107
636	424.077183008194	342.386512784287
637	429.073184728622	353.627663571388
638	434.069186449051	364.837556844577
639	439.143270254135	376.109936041757
640	444.06121969223	387.351086828858
641	449.057221412659	398.404867155477
642	454.053223133087	409.333762945607
643	459.049224853516	420.137745095417
644	464.045226573944	430.879270425066
645	469.119310379028	441.495911218226
646	474.037259817123	451.737840194255
647	479.033261537552	461.729941889644
648	484.107345342636	471.472274512053
649	489.103347063065	481.027236673981
650	494.099348783493	490.301172249019
651	499.095380306244	499.137968290597
652	504.091382026672	507.600081618875
653	509.009301662445	515.593739692122
654	514.005303382874	523.337628692389
655	519.001305103302	530.644378159195
656	524.153470993042	537.451531272382
657	529.071390628815	543.665373697877
658	534.145474433899	549.442076589912
659	539.063394069672	554.812839254737
660	544.0593957901	559.684005565941
661	549.133479595184	563.899404369295
662	554.129481315613	567.490351386368
663	559.04746055603	570.581643842161
664	564.12148475647	573.204597458243
665	569.117546081543	575.234240386635
666	574.035465717316	576.701830141246
667	579.1095495224	577.482453081757
668	584.105551242828	577.732280362397
669	589.101552963257	577.576167415828
670	594.097554683685	576.857943087816
671	599.17163848877	575.577723793685
672	604.089558124542	573.735451325774
673	609.163641929626	571.424723602831
674	614.159643650055	568.739371374249
675	619.155645370483	565.710477530956
676	624.073624610901	562.213244847953
677	629.225730895996	558.21641581133
678	634.143650531769	553.969759494066
679	639.139711856842	549.566990230232
680	644.213736057281	544.820737559348
681	649.131715297699	539.793458301574
682	654.049634933472	534.516351763159
683	659.123718738556	529.020675458014
684	664.119720458984	523.587455973029
685	669.193804264069	517.998123541474
686	674.111723899841	512.283877469599
687	679.185807704926	506.413460243493
688	684.103727340698	500.543101225048
689	689.099729061127	494.766398333013
690	694.0957903862	488.958496134728
691	699.169814586639	483.088108012453
692	704.087793827057	477.248977404088
693	709.161877632141	471.472274512053
694	714.15787935257	465.851713670418
695	719.153881072998	460.293580545112
696	724.149882793427	454.735476523638
697	729.067802429199	449.177343398333
698	734.141886234283	443.775352323428
699	739.137887954712	438.560702605173
700	744.13388967514	433.439738117158
701	749.129891395569	428.350002039224
702	754.125893115997	423.35395119153
703	759.121894836426	418.389099650085
704	764.19597864151	413.705303799361
705	769.191980361938	409.052707254887
706	774.109959602356	404.493825044483
707	779.183983802795	399.966142140329
708	784.101963043213	395.563343772665
709	789.097964763641	391.347915865481
710	794.09396648407	387.194944778457
711	799.168050289154	383.135658921674
712	804.085969924927	379.07634396106
713	809.160053730011	375.173171050847
714	814.156055450439	371.426140191033
715	819.152057170868	367.74153704755
716	824.148058891296	364.150619134307
717	829.222142696381	360.528472810984
718	834.218144416809	357.03121102415
719	839.136123657227	353.752548107877
720	844.132125377655	350.473885191605
721	849.128127098084	347.195222275332
722	854.124128818512	344.010244589299
723	859.12013053894	340.856466209516
724	864.116132259369	337.921286700293
725	869.190216064453	335.017306497321
726	874.108135700226	332.144583808258
727	879.104137420654	329.240632709116
728	884.178221225739	326.461566146463
729	889.096200466156	323.838641634211
730	894.170224666595	321.246916428208
731	899.24430847168	318.686448736116
732	904.162287712097	316.032295813784
733	909.158289432526	313.565484248102
734	914.076209068298	311.19235791266
735	919.150292873383	308.881659293547
736	924.146294593811	306.539761368185
737	929.220378398895	304.229091852903
738	934.138298034668	301.949621643871
739	939.134299755096	299.826293485239
740	944.130301475525	297.734193736687
741	949.126303195953	295.610865578055
742	954.122304916382	293.487537419423
743	959.118366241455	291.489122901112
744	964.114367961884	289.58436450921
745	969.110369682312	287.679635221139
746	974.184453487396	285.806105239317
747	979.102373123169	283.870118437335
748	984.176456928253	282.027845969424
749	989.172458648682	280.310428934172
750	994.090378284454	278.59304100275
751	999.242544174194	276.875653071329
752	996.04195356369	271.942029939964
753	991.045951843262	269.038078840822
754	985.971868038177	266.60249568522
755	981.053948402405	264.260597759858
756	975.979864597321	262.012355960906
757	971.061944961548	259.857799392194
758	965.987861156464	257.796928053722
759	960.991859436035	255.86097035557
760	955.995857715607	254.018668783829
761	950.999855995178	252.145138802007
762	945.925772190094	250.209152000025
763	940.929770469666	248.429307248443
764	935.933768749237	246.711919317022
765	931.01578950882	245.05695910193
766	926.019787788391	243.402042542584
767	920.945703983307	241.684640059248
768	916.027784347534	240.029694396071
769	911.031782627106	238.468433963135
770	905.957698822021	236.938387388363
771	900.961697101593	235.377112403512
772	896.043717861176	233.784623560496
773	890.969693660736	232.254576985724
774	885.973691940308	230.786987231113
775	881.05571269989	229.381839744747
776	875.981628894806	227.914249990135
777	870.985627174377	226.384203415364
778	865.989625453949	224.885385250673
779	860.993623733521	223.542694584467
780	855.997622013092	222.20000391826
781	851.001620292664	220.732399611734
782	846.005618572235	219.358495087363
783	840.931534767151	217.890890780836
784	836.013615131378	216.61065693479
785	830.939531326294	215.299194678664
786	826.021611690521	213.894047192298
787	821.025550365448	212.488899705932
788	815.951526165009	211.114980629645
789	810.95552444458	209.803518373519
790	805.959463119507	208.554498385638
791	800.963461399078	207.211807719432
792	795.96745967865	205.775446374901
793	790.971457958221	204.401527298614
794	785.897374153137	203.121293452568
795	781.05753660202	201.872273464687
796	775.983452796936	200.498354388401
797	770.987451076508	199.124435312115
798	765.991449356079	197.719287825748
799	760.995447635651	196.439053979702
800	755.921363830566	195.127591723576
801	751.003384590149	193.75367264729
802	746.00738286972	192.348525160924
803	740.933358669281	190.912163816392
804	736.015379428864	189.631915418431
805	731.019377708435	188.289224752225
806	725.945293903351	186.852863407694
807	720.949292182922	185.385259101167
808	715.953290462494	183.948897756636
809	710.957288742065	182.57497868035
810	705.883204936981	181.201059604064
811	700.965285301209	179.671013029292
812	695.96928358078	178.203423274681
813	690.973281860352	176.642162841745
814	686.055302619934	175.205786945298
815	680.98121881485	173.738197190687
816	676.063299179077	172.176922205836
817	670.989215373993	170.584433362819
818	665.993213653564	168.929487699643
819	660.91912984848	167.399441124871
820	656.001210212708	165.806952281855
821	651.005208492279	164.183220476843
822	645.931124687195	162.434604135342
823	640.935122966766	160.68598779384
824	635.939121246338	159.031042130664
825	630.943119525909	157.344868057407
826	625.947117805481	155.565023305826
827	620.951116085052	153.691493324004
828	615.955114364624	151.817963342182
829	610.959053039551	150.038118590601
830	605.885028839111	148.227045428939
831	600.889027118683	146.322301588953
832	595.971047878265	144.323872518726
833	590.975046157837	142.325458000414
834	585.900962352753	140.389471198432
835	580.98304271698	138.422285090201
836	575.908958911896	136.361399199814
837	570.991039276123	134.238071041182
838	565.916955471039	132.083529024385
839	560.92095375061	130.053871544078
840	555.924952030182	127.930543385446
841	550.928950309753	125.744772958569
