Point	Potential(V)	Current(milliAmp)
133	0.659045636654	0.469786114991
134	0.664197802544	0.470597966341
135	0.669193804264	0.471284933155
136	0.6741117239	0.471722072689
137	0.679185807705	0.472252897453
138	0.684181809425	0.473033549497
139	0.689177811146	0.473907857668
140	0.694173812866	0.474532367662
141	0.699247896671	0.475094420835
142	0.704165816307	0.475656474009
143	0.709161877632	0.476312212413
144	0.714157879353	0.47674938105
145	0.719231903553	0.477155292174
146	0.724227905273	0.478154513985
147	0.729145884514	0.479028822156
148	0.734141886234	0.479590875329
149	0.739215970039	0.480215385323
150	0.74421197176	0.480902352137
151	0.74920797348	0.480933580548
152	0.754203975201	0.480777438497
153	0.759199976921	0.481089693494
154	0.764195978642	0.481526862131
155	0.769113957882	0.481745431898
156	0.774187982082	0.481995230075
157	0.779183983803	0.482338713482
158	0.784180045128	0.482682196889
159	0.789176046848	0.483213021653
160	0.794172048569	0.483868760057
161	0.799246132374	0.484649382997
162	0.80416405201	0.484524498461
163	0.809238135815	0.483025680296
164	0.814234137535	0.482900766656
165	0.819230139256	0.484805525048
166	0.824148058891	0.485492462758
167	0.829222142696	0.485024094814
168	0.834140121937	0.484867981868
169	0.839214146137	0.485211436171
170	0.844210147858	0.485867174575
171	0.849206149578	0.486522912979
172	0.854202210903	0.486960081616
173	0.859276235104	0.487116194563
174	0.864194214344	0.487241108203
175	0.869190216064	0.48736599274
176	0.874186217785	0.487740704557
177	0.879104137421	0.488302786835
178	0.884178221226	0.488490157295
179	0.889252305031	0.488333986141
180	0.894170224667	0.488365243655
181	0.899166226387	0.488739926368
182	0.904162287712	0.489020952955
183	0.909158289433	0.488802383188
184	0.914232313633	0.488989695441
185	0.919150292873	0.489395635668
186	0.924146294594	0.489707919769
187	0.929142296314	0.489739119075
188	0.934138298035	0.489645462949
189	0.939134299755	0.489520549309
190	0.944130301476	0.489458092488
191	0.949204385281	0.489551748615
192	0.954200387001	0.489676662255
193	0.959274470806	0.489988946356
194	0.964114367962	0.490269972943
195	0.969188392162	0.490301172249
196	0.974184453487	0.490426085889
197	0.979180455208	0.490832026117
198	0.984176456928	0.491019396577
199	0.989172458649	0.49133162247
200	0.994246542454	0.491113052703
201	0.99916446209	0.490519742016
202	1.00423848629	0.490332429763
203	1.00915646553	0.490863225423
204	1.014230489731	0.492112245411
205	1.019226551056	0.492799212225
206	1.024222612381	0.493205152452
207	1.029140472412	0.493860861752
208	1.034136533737	0.49373600632
209	1.039210557938	0.492924125865
210	1.044206619263	0.492299615871
211	1.049124479294	0.49198733177
212	1.054120540619	0.491956132464
213	1.059194564819	0.491956132464
214	1.064190626144	0.492049788591
215	1.06918656826	0.492143502925
216	1.074182629585	0.492393271998
217	1.07917869091	0.492580642458
218	1.084174633026	0.492768012919
219	1.089248776436	0.492892868351
220	1.094088554382	0.492892868351
221	1.099162697792	0.492830469739
222	1.104158639908	0.492768012919
223	1.109154701233	0.492830469739
224	1.114228725433	0.492924125865
225	1.119224786758	0.493049039505
226	1.124220728874	0.493173894938
227	1.129216790199	0.493236351758
228	1.13413476944	0.493267609272
229	1.13920879364	0.493517378345
230	1.144126772881	0.493798404932
231	1.149278879166	0.494141888339
232	1.154196858406	0.494079431519
233	1.159192800522	0.493923318572
234	1.164188861847	0.494922569487
235	1.169106721878	0.495422165841
236	1.174180865288	0.494703941513
237	1.179176807404	0.494422914926
238	1.184250950813	0.494204345159
239	1.189168810844	0.496140331961
240	1.194164872169	0.498638371937
241	1.199160933495	0.497545464896
242	1.20415687561	0.496140331961
243	1.209152936935	0.495734391734
244	1.214226961136	0.496046675835
245	1.219144940376	0.496077875141
246	1.224140882492	0.495984219015
247	1.229136943817	0.496109132655
248	1.234132885933	0.496639928315
249	1.239128947258	0.497264438309
250	1.244202971458	0.498013861943
