Point	Potential(V)	Current(milliAmp)
66	0.324078977108	0.283526664134
67	0.329231113195	0.294861471048
68	0.334149062634	0.306133821141
69	0.339145064354	0.317312515108
70	0.344141066074	0.328116497258
71	0.349137067795	0.339076621458
72	0.3542111516	0.349568348611
73	0.359129101038	0.359935191227
74	0.364125102758	0.370208348613
75	0.369199156761	0.380731304176
76	0.374117106199	0.390536064515
77	0.379191190004	0.400496966904
78	0.38410910964	0.41058275383
79	0.389183193445	0.420418771682
80	0.394101142883	0.429880048614
81	0.399097144604	0.439559924416
82	0.404171228409	0.448615290225
83	0.409089148045	0.457420857856
84	0.414085179567	0.468068697955
85	0.419081181288	0.477124063764
86	0.424155235291	0.486397999339
87	0.429151237011	0.495390908327
88	0.434147268534	0.504633644596
89	0.439143270254	0.513376726303
90	0.444139271975	0.522244779859
91	0.44921335578	0.530644378159
92	0.4542093575	0.539168948308
93	0.459127306938	0.547412433662
94	0.464201360941	0.555780832656
95	0.469119310379	0.56427414529
96	0.474271446466	0.571986834984
97	0.479189395905	0.580917287152
98	0.484107345343	0.588848546613
99	0.489103347063	0.596373865847
100	0.494099348783	0.603305874392
101	0.499095380306	0.610550167039
102	0.504091382027	0.617357320152
103	0.509165406227	0.624820182566
104	0.514161467552	0.631346250884
105	0.519157469273	0.638309516944
106	0.524153470993	0.645428954158
107	0.529227495193	0.652173592243
108	0.534145474434	0.658137665596
109	0.539141476154	0.664257851895
110	0.54405939579	0.670440436807
111	0.54921156168	0.677903357428
112	0.554129481316	0.684085942339
113	0.559203565121	0.68889465183
114	0.564199566841	0.694827467669
115	0.569195568562	0.699386408087
116	0.574113547802	0.703383237123
117	0.579187572002	0.709222396836
118	0.584105551243	0.714561960194
119	0.589101552963	0.718215305824
120	0.594175636768	0.723742181435
121	0.599093556404	0.727301870938
122	0.604167640209	0.732516520657
123	0.60916364193	0.73607621016
124	0.61415964365	0.73951104423
125	0.61915564537	0.742789707147
126	0.624229729176	0.746130826883
127	0.629147648811	0.750033999793
128	0.634143650532	0.755435961764
129	0.639139711857	0.760650611483
130	0.644135713577	0.760931638069
131	0.649209737778	0.767301651649
132	0.654049634933	0.770642713178
133	0.659123718739	0.772235216573
134	0.664119720459	0.775732507464
135	0.669193804264	0.779136025812
136	0.6741117239	0.780790986028
137	0.679185807705	0.783195369877
138	0.684181809425	0.786879914813
139	0.689177811146	0.789190642536
140	0.694095790386	0.791657424998
141	0.699169814587	0.794561405201
142	0.704165816307	0.797746353783
143	0.709239900112	0.799526227638
144	0.714157879353	0.800775247626
145	0.719231903553	0.802617520094
146	0.724149882793	0.804772076663
147	0.729223966599	0.807238917332
148	0.734219968319	0.810205296148
149	0.739137887955	0.810361409094
150	0.744133889675	0.810798606835
151	0.74920797348	0.813140475657
152	0.754125893116	0.816263025627
153	0.759121894836	0.816606509034
154	0.764195978642	0.818792264909
155	0.769113957882	0.818948436063
156	0.774187982082	0.81982271513
157	0.779183983803	0.822601781692
158	0.784101963043	0.8232575492
159	0.789097964764	0.824256741907
160	0.794093966484	0.824475311674
161	0.799168050289	0.825911702123
162	0.80416405201	0.828035001177
163	0.80916005373	0.832188001368
164	0.81415605545	0.831688405015
165	0.819152057171	0.831844517961
166	0.824148058891	0.832968624309
167	0.829066038132	0.835154380184
168	0.834062039852	0.836153631099
169	0.839214146137	0.836465856992
170	0.844132125378	0.836902996525
171	0.849206149578	0.837308936752
172	0.854124128819	0.83862041356
173	0.859120130539	0.839151267428
174	0.864194214344	0.840025546495
175	0.869190216064	0.843554036692
176	0.874186217785	0.840088003315
177	0.87926030159	0.84168050671
178	0.884100139141	0.843835063279
179	0.889174222946	0.841243367177
180	0.894170224667	0.846114533488
181	0.899166226387	0.843928719405
182	0.904240310192	0.84533385234
183	0.909158289433	0.844615686219
184	0.914154291153	0.845084083267
185	0.919150292873	0.846551673021
186	0.924224376678	0.847894349135
187	0.929142296314	0.84917456843
188	0.934216380119	0.848331488669
189	0.939134299755	0.848737428896
190	0.94420838356	0.849330739584
191	0.949126303196	0.849018455483
192	0.954200387001	0.849080912303
193	0.959196388721	0.850923242979
194	0.964192390442	0.850704615004
195	0.969188392162	0.850923242979
196	0.974184453487	0.850517302752
197	0.979102373123	0.851297925692
198	0.984176456928	0.852109806146
199	0.989172458649	0.852890429087
200	0.994168460369	0.8526094025
201	0.999242544174	0.853171455674
202	1.004160523415	0.855919264723
203	1.009078383446	0.855107442476
204	1.014230489731	0.857199542224
205	1.019226551056	0.855357211549
206	1.024222612381	0.853483681567
207	1.029218554497	0.855013728142
208	1.034136533737	0.857230741531
209	1.039288640022	0.855419668369
210	1.044206619263	0.856699887663
211	1.049202561378	0.856418861076
212	1.054198622704	0.856980972458
213	1.059194564819	0.855201098602
214	1.064190626144	0.856668688357
215	1.06918656826	0.858479761519
216	1.074182629585	0.858635874465
217	1.07917869091	0.860322033986
218	1.084174633026	0.861009000801
219	1.089170694351	0.85951021174
220	1.094166636467	0.858448562212
221	1.099162697792	0.859104271512
222	1.104158639908	0.859041814692
223	1.109232783318	0.85951021174
224	1.114150643349	0.858729588799
225	1.119146704674	0.861789681949
226	1.124220728874	0.861602311488
227	1.129216790199	0.860790431034
228	1.134212732315	0.86022837786
229	1.13920879364	0.861852080561
230	1.144126772881	0.864693603944
231	1.149122714996	0.862195563968
232	1.154196858406	0.861695967615
233	1.159192800522	0.862851331476
234	1.164266943932	0.862226821482
235	1.169184803963	0.858854444232
236	1.174180865288	0.861196371261
237	1.179098844528	0.863631954417
238	1.184172868729	0.863507040776
239	1.189246892929	0.862663961016
240	1.194164872169	0.864225206897
241	1.199160933495	0.863132358063
242	1.20415687561	0.860759231728
243	1.209152936935	0.86419400759
244	1.214148879051	0.866348564159
245	1.219223022461	0.864662404638
246	1.224218964577	0.865661597345
247	1.229136943817	0.864318921231
248	1.234210968018	0.865130743477
249	1.239128947258	0.862663961016
250	1.244124889374	0.865037087351
