Point	Potential(mV)	Current(microAmp)
170	905.489325523376	224.979055928998
171	900.493323802948	223.667593672872
172	895.49732208252	222.41857368499
173	890.501320362091	221.075883018784
174	885.505318641663	219.858091440983
175	880.431234836578	218.609086005017
176	875.513255596161	217.360066017136
177	870.517253875732	216.142274439335
178	865.443229675293	214.893254451454
179	860.525250434875	213.675462873653
180	855.607330799103	212.520128116012
181	850.455164909363	211.302336538211
182	845.459163188934	210.084544960409
183	840.541243553162	208.929210202768
184	835.467159748077	207.742647035047
185	830.471158027649	206.556083867326
186	825.47515630722	205.43196296785
187	820.479154586792	204.214171390049
188	815.483152866364	203.058836632408
189	810.565173625946	201.872273464687
190	805.491089820862	200.685710296966
191	800.495088100433	199.56158939749
192	795.499086380005	198.406254639849
193	790.503084659576	197.219691472128
194	785.507082939148	196.001899894327
195	780.511081218719	194.846565136686
196	775.593161582947	193.65998741705
197	770.519077777863	192.473424249329
198	765.523076057434	191.286861081608
199	760.527074337006	190.069069503807
200	755.531013011932	188.851277926005
201	750.535011291504	187.633486348204
202	745.539009571075	186.384480912238
203	740.464985370636	185.166689334437
204	735.468924045563	183.917669346556
205	730.472922325134	182.63743550051
206	725.476920604706	181.388415512629
207	720.480918884277	180.108167114668
208	715.562999248505	178.796704858541
209	710.48891544342	177.485242602415
210	705.492913722992	176.142551936209
211	700.574934482574	174.799861270003
212	695.500910282135	173.394713783637
213	690.426826477051	172.02079470735
214	685.508847236633	170.615661772899
215	680.512845516205	169.148057466373
216	675.438821315765	167.742924531922
217	670.520842075348	166.24410636723
218	665.524840354919	164.776502060704
219	660.450756549835	163.215241627768
220	655.454754829407	161.685195052996
